image_id,breed,species,split,total_pixels,fg_pixels,boundary_pixels,bg_pixels,fg_percentage,boundary_percentage,bg_percentage,mask_coverage,mask_height,mask_width
staffordshire_bull_terrier_103,staffordshire_bull_terrier,dog,train,172800,92062,55905,24833,53.276620370370374,32.35243055555556,14.370949074074074,0.8562905092592593,480,360
pug_164,pug,dog,train,69000,17239,42346,9415,24.984057971014494,61.37101449275363,13.644927536231885,0.8635507246376811,300,230
beagle_162,beagle,dog,train,140500,14751,111740,14009,10.498932384341638,79.53024911032028,9.970818505338078,0.9002918149466193,281,500
samoyed_150,samoyed,dog,train,187500,24770,144081,18649,13.210666666666668,76.8432,9.946133333333334,0.9005386666666667,375,500
Egyptian_Mau_144,Egyptian_Mau,cat,train,201300,29056,150846,21398,14.43417784401391,74.93591654247392,10.629905613512172,0.8937009438648783,550,366
Ragdoll_105,Ragdoll,cat,train,197500,92723,78324,26453,46.948354430379744,39.657721518987344,13.393924050632911,0.8660607594936709,395,500
miniature_pinscher_153,miniature_pinscher,dog,train,64800,19919,35366,9515,30.7391975308642,54.57716049382716,14.683641975308642,0.8531635802469136,300,216
great_pyrenees_101,great_pyrenees,dog,train,187500,82335,84858,20307,43.912,45.2576,10.8304,0.891696,375,500
samoyed_142,samoyed,dog,train,187500,30327,141066,16107,16.1744,75.2352,8.590399999999999,0.914096,375,500
newfoundland_119,newfoundland,dog,train,187500,57505,119263,10732,30.66933333333333,63.60693333333334,5.723733333333334,0.9427626666666666,500,375
english_setter_110,english_setter,dog,train,187500,22662,152110,12728,12.0864,81.12533333333334,6.788266666666666,0.9321173333333334,375,500
great_pyrenees_127,great_pyrenees,dog,train,187500,20569,158641,8290,10.970133333333333,84.60853333333334,4.421333333333333,0.9557866666666667,375,500
miniature_pinscher_104,miniature_pinscher,dog,train,166500,18126,135355,13019,10.886486486486486,81.29429429429429,7.819219219219218,0.9218078078078078,333,500
american_bulldog_180,american_bulldog,dog,train,167000,72283,85691,9026,43.28323353293413,51.311976047904196,5.404790419161676,0.9459520958083832,334,500
Bombay_125,Bombay,cat,train,134400,42456,76460,15484,31.589285714285715,56.889880952380956,11.520833333333332,0.8847916666666666,300,448
Russian_Blue_101,Russian_Blue,cat,train,200000,52775,121084,26141,26.387500000000003,60.541999999999994,13.0705,0.869295,400,500
american_bulldog_132,american_bulldog,dog,train,187500,96810,60676,30014,51.632,32.360533333333336,16.007466666666666,0.8399253333333333,500,375
Abyssinian_172,Abyssinian,cat,train,546816,150239,330301,66276,27.475238471441948,60.40441391619851,12.12034761235955,0.8787965238764045,712,768
pomeranian_167,pomeranian,dog,train,82200,31070,42443,8687,37.798053527980535,51.6338199513382,10.568126520681265,0.8943187347931874,300,274
yorkshire_terrier_149,yorkshire_terrier,dog,train,67500,11536,50047,5917,17.09037037037037,74.14370370370371,8.765925925925925,0.9123407407407408,225,300
Siamese_159,Siamese,cat,train,187500,69703,92787,25010,37.174933333333335,49.4864,13.338666666666665,0.8666133333333333,375,500
pomeranian_111,pomeranian,dog,train,75900,29627,39464,6809,39.03425559947299,51.99472990777338,8.971014492753623,0.9102898550724637,253,300
keeshond_107,keeshond,dog,train,236500,107143,83145,46212,45.303594080338264,35.15644820295984,19.539957716701903,0.8046004228329809,500,473
Sphynx_185,Sphynx,cat,train,187500,39106,132733,15661,20.85653333333333,70.79093333333333,8.352533333333332,0.9164746666666667,500,375
american_bulldog_131,american_bulldog,dog,train,188000,53020,118129,16851,28.202127659574465,62.8345744680851,8.963297872340426,0.9103670212765957,376,500
scottish_terrier_153,scottish_terrier,dog,train,166000,98820,45830,21350,59.5301204819277,27.60843373493976,12.861445783132531,0.8713855421686747,500,332
shiba_inu_175,shiba_inu,dog,train,187000,102872,64017,20111,55.01176470588235,34.23368983957219,10.754545454545454,0.8924545454545455,500,374
Bombay_158,Bombay,cat,train,239500,98747,101210,39543,41.23048016701462,42.258872651356995,16.510647181628393,0.8348935281837161,479,500
japanese_chin_119,japanese_chin,dog,train,208000,30672,159144,18184,14.746153846153845,76.51153846153846,8.742307692307692,0.9125769230769231,416,500
scottish_terrier_115,scottish_terrier,dog,train,221000,76645,107680,36675,34.68099547511312,48.72398190045249,16.59502262443439,0.8340497737556561,500,442
american_bulldog_158,american_bulldog,dog,train,166500,100339,59891,6270,60.26366366366367,35.97057057057057,3.7657657657657655,0.9623423423423424,333,500
Egyptian_Mau_121,Egyptian_Mau,cat,train,187500,31397,135552,20551,16.745066666666666,72.2944,10.960533333333334,0.8903946666666667,375,500
basset_hound_162,basset_hound,dog,train,166500,36943,117163,12394,22.187987987987988,70.36816816816817,7.443843843843843,0.9255615615615616,333,500
wheaten_terrier_101,wheaten_terrier,dog,train,167000,24993,126289,15718,14.965868263473054,75.62215568862275,9.411976047904192,0.9058802395209581,500,334
shiba_inu_178,shiba_inu,dog,train,166500,51699,95520,19281,31.05045045045045,57.36936936936937,11.58018018018018,0.8841981981981982,333,500
leonberger_162,leonberger,dog,train,170000,106426,48161,15413,62.603529411764704,28.33,9.066470588235294,0.909335294117647,340,500
Egyptian_Mau_142,Egyptian_Mau,cat,train,97200,16955,67648,12597,17.44341563786008,69.59670781893004,12.959876543209878,0.8704012345679012,270,360
miniature_pinscher_140,miniature_pinscher,dog,train,66000,20811,33830,11359,31.53181818181818,51.25757575757576,17.21060606060606,0.8278939393939394,220,300
Siamese_120,Siamese,cat,train,187500,44981,110258,32261,23.989866666666668,58.80426666666667,17.205866666666665,0.8279413333333333,500,375
Ragdoll_18,Ragdoll,cat,train,166500,84094,57377,25029,50.50690690690691,34.46066066066066,15.032432432432433,0.8496756756756757,333,500
english_cocker_spaniel_155,english_cocker_spaniel,dog,train,187500,35681,132757,19062,19.029866666666667,70.80373333333333,10.166400000000001,0.898336,375,500
beagle_140,beagle,dog,train,187500,38846,140748,7906,20.71786666666667,75.0656,4.2165333333333335,0.9578346666666666,375,500
miniature_pinscher_114,miniature_pinscher,dog,train,67500,10376,50120,7004,15.371851851851853,74.25185185185185,10.376296296296296,0.896237037037037,225,300
basset_hound_166,basset_hound,dog,train,166500,51531,101849,13120,30.94954954954955,61.17057057057057,7.879879879879879,0.9212012012012012,333,500
great_pyrenees_142,great_pyrenees,dog,train,166500,58220,91331,16949,34.966966966966964,54.85345345345345,10.17957957957958,0.8982042042042042,333,500
beagle_134,beagle,dog,train,167000,35947,119607,11446,21.525149700598803,71.62095808383233,6.8538922155688615,0.9314610778443114,334,500
Bengal_103,Bengal,cat,train,185500,74756,87352,23392,40.29973045822102,47.0900269541779,12.610242587601078,0.8738975741239893,371,500
Birman_14,Birman,cat,train,187500,71783,93385,22332,38.28426666666667,49.80533333333334,11.910400000000001,0.880896,500,375
basset_hound_153,basset_hound,dog,train,187500,56791,116521,14188,30.288533333333334,62.14453333333333,7.566933333333334,0.9243306666666666,375,500
Russian_Blue_100,Russian_Blue,cat,train,187500,95890,63336,28274,51.141333333333336,33.779199999999996,15.079466666666667,0.8492053333333334,500,375
Persian_149,Persian,cat,train,187500,90763,70304,26433,48.406933333333335,37.495466666666665,14.0976,0.859024,375,500
leonberger_153,leonberger,dog,train,176500,100174,53282,23044,56.75580736543909,30.188101983002834,13.056090651558074,0.8694390934844193,500,353
British_Shorthair_102,British_Shorthair,cat,train,166500,53431,98284,14785,32.09069069069069,59.02942942942943,8.87987987987988,0.9112012012012012,333,500
boxer_171,boxer,dog,train,166500,47945,108726,9829,28.795795795795797,65.3009009009009,5.9033033033033036,0.940966966966967,333,500
Sphynx_18,Sphynx,cat,train,187500,23590,149524,14386,12.581333333333333,79.74613333333333,7.672533333333334,0.9232746666666667,375,500
english_setter_116,english_setter,dog,train,166500,29350,115522,21628,17.62762762762763,69.38258258258259,12.989789789789791,0.8701021021021021,333,500
japanese_chin_141,japanese_chin,dog,train,167000,21206,129243,16551,12.698203592814373,77.39101796407185,9.910778443113772,0.9008922155688622,334,500
keeshond_115,keeshond,dog,train,166500,73937,74224,18339,44.40660660660661,44.57897897897898,11.014414414414414,0.8898558558558558,333,500
english_setter_117,english_setter,dog,train,166500,40001,92375,34124,24.024624624624625,55.48048048048047,20.494894894894895,0.795051051051051,333,500
yorkshire_terrier_13,yorkshire_terrier,dog,train,187500,23538,148391,15571,12.553600000000001,79.14186666666667,8.304533333333334,0.9169546666666667,375,500
beagle_123,beagle,dog,train,187500,5469,175209,6822,2.9168,93.4448,3.6384,0.963616,375,500
boxer_141,boxer,dog,train,154500,31331,109520,13649,20.2789644012945,70.88673139158576,8.834304207119741,0.9116569579288026,309,500
miniature_pinscher_119,miniature_pinscher,dog,train,73800,12178,52490,9132,16.501355013550135,71.12466124661246,12.373983739837398,0.876260162601626,300,246
leonberger_107,leonberger,dog,train,166500,19568,134419,12513,11.752552552552553,80.73213213213212,7.515315315315315,0.9248468468468468,500,333
Bombay_173,Bombay,cat,train,167000,30494,113345,23161,18.25988023952096,67.87125748502994,13.8688622754491,0.861311377245509,500,334
newfoundland_105,newfoundland,dog,train,187500,50393,111047,26060,26.876266666666666,59.22506666666667,13.898666666666667,0.8610133333333333,375,500
Russian_Blue_103,Russian_Blue,cat,train,187500,7369,172154,7977,3.9301333333333335,91.81546666666667,4.2543999999999995,0.957456,375,500
english_setter_142,english_setter,dog,train,166500,46111,97063,23326,27.69429429429429,58.29609609609609,14.00960960960961,0.8599039039039039,500,333
japanese_chin_147,japanese_chin,dog,train,187500,44939,122089,20472,23.967466666666667,65.11413333333334,10.9184,0.890816,500,375
great_pyrenees_118,great_pyrenees,dog,train,187500,23008,153940,10552,12.270933333333334,82.10133333333334,5.6277333333333335,0.9437226666666667,375,500
saint_bernard_145,saint_bernard,dog,train,188500,30017,145966,12517,15.924137931034481,77.43554376657825,6.640318302387267,0.9335968169761273,377,500
shiba_inu_100,shiba_inu,dog,train,187500,57888,117440,12172,30.8736,62.634666666666675,6.4917333333333325,0.9350826666666666,375,500
american_pit_bull_terrier_150,american_pit_bull_terrier,dog,train,67500,22639,32945,11916,33.53925925925926,48.8074074074074,17.653333333333332,0.8234666666666667,300,225
Egyptian_Mau_116,Egyptian_Mau,cat,train,159300,27756,113525,18019,17.423728813559322,71.26490897677338,11.311362209667294,0.886886377903327,354,450
pug_151,pug,dog,train,59400,28198,21813,9389,47.47138047138047,36.72222222222222,15.806397306397308,0.841936026936027,300,198
leonberger_125,leonberger,dog,train,213000,68179,118507,26314,32.00892018779343,55.637089201877934,12.353990610328639,0.8764600938967136,426,500
staffordshire_bull_terrier_115,staffordshire_bull_terrier,dog,train,187500,56991,106960,23549,30.3952,57.04533333333334,12.559466666666665,0.8744053333333334,375,500
Maine_Coon_182,Maine_Coon,cat,train,167000,95975,50049,20976,57.47005988023952,29.96946107784431,12.560479041916167,0.8743952095808383,500,334
beagle_13,beagle,dog,train,187500,37507,132637,17356,20.003733333333333,70.73973333333333,9.256533333333334,0.9074346666666666,375,500
keeshond_163,keeshond,dog,train,172000,110553,31259,30188,64.275,18.173837209302327,17.551162790697674,0.8244883720930233,500,344
Abyssinian_137,Abyssinian,cat,train,1920000,278742,1487774,153484,14.5178125,77.48822916666667,7.993958333333333,0.9200604166666667,1200,1600
chihuahua_13,chihuahua,dog,train,240000,67761,117618,54621,28.23375,49.0075,22.75875,0.7724125,500,480
japanese_chin_170,japanese_chin,dog,train,166500,69109,77324,20067,41.50690690690691,46.44084084084084,12.052252252252252,0.8794774774774775,333,500
havanese_169,havanese,dog,train,187500,63575,97153,26772,33.906666666666666,51.814933333333336,14.2784,0.857216,375,500
chihuahua_153,chihuahua,dog,train,67500,8332,48062,11106,12.343703703703705,71.20296296296297,16.453333333333333,0.8354666666666667,225,300
havanese_140,havanese,dog,train,181000,41099,124129,15772,22.706629834254144,68.57955801104973,8.713812154696132,0.9128618784530387,362,500
chihuahua_129,chihuahua,dog,train,81900,22573,50671,8656,27.56166056166056,61.869352869352866,10.568986568986569,0.8943101343101343,300,273
german_shorthaired_161,german_shorthaired,dog,train,166500,60839,87103,18558,36.53993993993994,52.31411411411412,11.145945945945945,0.8885405405405405,333,500
Egyptian_Mau_102,Egyptian_Mau,cat,train,221184,30586,165249,25349,13.828305844907407,74.71110026041666,11.460593894675926,0.8853940610532407,384,576
german_shorthaired_166,german_shorthaired,dog,train,166500,65926,91079,9495,39.595195195195195,54.7021021021021,5.702702702702703,0.942972972972973,333,500
scottish_terrier_129,scottish_terrier,dog,train,167500,66131,80407,20962,39.48119402985075,48.004179104477615,12.51462686567164,0.8748537313432836,335,500
american_bulldog_182,american_bulldog,dog,train,187500,83433,95073,8994,44.4976,50.7056,4.796799999999999,0.952032,375,500
saint_bernard_115,saint_bernard,dog,train,165000,20406,131589,13005,12.367272727272727,79.75090909090909,7.881818181818182,0.9211818181818182,330,500
Siamese_157,Siamese,cat,train,187500,92641,70873,23986,49.40853333333333,37.79893333333334,12.792533333333333,0.8720746666666667,375,500
Egyptian_Mau_115,Egyptian_Mau,cat,train,160962,34457,108255,18250,21.406915918042767,67.25500428672606,11.338079795231172,0.8866192020476883,417,386
staffordshire_bull_terrier_118,staffordshire_bull_terrier,dog,train,187500,16201,157126,14173,8.640533333333334,83.80053333333333,7.558933333333333,0.9244106666666667,375,500
miniature_pinscher_108,miniature_pinscher,dog,train,166500,43138,105026,18336,25.908708708708712,63.07867867867868,11.012612612612612,0.8898738738738738,333,500
shiba_inu_166,shiba_inu,dog,train,187500,115279,53420,18801,61.48213333333333,28.490666666666662,10.0272,0.899728,375,500
shiba_inu_144,shiba_inu,dog,train,167000,10550,143986,12464,6.317365269461078,86.2191616766467,7.463473053892216,0.9253652694610779,500,334
german_shorthaired_134,german_shorthaired,dog,train,166000,15655,137338,13007,9.430722891566266,82.73373493975905,7.835542168674698,0.921644578313253,332,500
english_cocker_spaniel_17,english_cocker_spaniel,dog,train,187500,59071,101127,27302,31.504533333333335,53.934400000000004,14.561066666666667,0.8543893333333333,500,375
miniature_pinscher_164,miniature_pinscher,dog,train,61830,23298,31099,7433,37.680737506065014,50.297590166585806,12.021672327349183,0.8797832767265081,270,229
english_setter_158,english_setter,dog,train,166500,70961,74472,21067,42.61921921921922,44.72792792792793,12.652852852852853,0.8734714714714714,500,333
Persian_133,Persian,cat,train,156500,92540,43241,20719,59.13099041533546,27.63003194888179,13.238977635782748,0.8676102236421726,313,500
basset_hound_121,basset_hound,dog,train,166000,55247,93716,17037,33.28132530120482,56.45542168674699,10.263253012048192,0.8973674698795181,332,500
miniature_pinscher_132,miniature_pinscher,dog,train,60000,16281,34921,8798,27.134999999999998,58.20166666666666,14.663333333333334,0.8533666666666667,200,300
miniature_pinscher_143,miniature_pinscher,dog,train,69000,26443,36623,5934,38.323188405797104,53.0768115942029,8.6,0.914,230,300
Sphynx_167,Sphynx,cat,train,166000,29660,118200,18140,17.867469879518072,71.20481927710843,10.927710843373493,0.890722891566265,332,500
samoyed_134,samoyed,dog,train,187500,42866,120358,24276,22.861866666666668,64.19093333333333,12.9472,0.870528,500,375
basset_hound_104,basset_hound,dog,train,163500,25957,114698,22845,15.875840978593272,70.15168195718654,13.972477064220184,0.8602752293577982,327,500
miniature_pinscher_107,miniature_pinscher,dog,train,166500,6881,150914,8705,4.132732732732733,90.63903903903903,5.228228228228228,0.9477177177177177,500,333
Bombay_13,Bombay,cat,train,76800,30070,33260,13470,39.153645833333336,43.307291666666664,17.5390625,0.824609375,240,320
Birman_139,Birman,cat,train,181000,116834,43166,21000,64.54917127071823,23.848618784530387,11.602209944751381,0.8839779005524862,500,362
