image_id,breed,species,split,width,height,area,normalized_area,aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
yorkshire_terrier_127,yorkshire_terrier,dog,train,219,153,33507,0.4449800796812749,1.4313725490196079,0.5,0.32166666666666666,16,20,235,173,large,267.15164233071823,251,300
newfoundland_115,newfoundland,dog,train,165,147,24255,0.12936,1.1224489795918366,0.636,0.647,156,250,321,397,large,220.98416232843476,375,500
beagle_120,beagle,dog,train,223,205,45715,0.2745645645645646,1.0878048780487806,0.5690690690690691,0.357,78,76,301,281,large,302.90922732726386,333,500
samoyed_118,samoyed,dog,train,62,92,5704,0.030421333333333335,0.6739130434782609,0.358,0.464,148,128,210,220,large,110.9414259868693,500,375
Siamese_175,Siamese,cat,train,219,239,52341,0.279152,0.9163179916317992,0.691,0.32133333333333336,236,1,455,240,large,324.1635389737717,500,375
english_cocker_spaniel_146,english_cocker_spaniel,dog,train,177,162,28674,0.17118805970149253,1.0925925925925926,0.257,0.4208955223880597,40,60,217,222,large,239.94374340665772,500,335
samoyed_117,samoyed,dog,train,123,148,18204,0.12468493150684931,0.831081081081081,0.464041095890411,0.164,74,8,197,156,large,192.43960091415696,292,500
wheaten_terrier_130,wheaten_terrier,dog,train,138,150,20700,0.1104,0.92,0.412,0.328,137,48,275,198,large,203.82345301755635,500,375
miniature_pinscher_131,miniature_pinscher,dog,train,86,108,9288,0.1376,0.7962962962962963,0.5066666666666667,0.4311111111111111,109,43,195,151,large,138.05795884337854,300,225
scottish_terrier_151,scottish_terrier,dog,train,151,237,35787,0.190864,0.6371308016877637,0.439,0.33466666666666667,144,7,295,244,large,281.0160137785746,500,375
scottish_terrier_103,scottish_terrier,dog,train,82,134,10988,0.060208219178082195,0.6119402985074627,0.444,0.5616438356164384,181,138,263,272,large,157.09869509324386,500,365
keeshond_155,keeshond,dog,train,100,169,16900,0.09013333333333333,0.591715976331361,0.5653333333333334,0.483,162,157,262,326,large,196.3695495742657,375,500
Siamese_155,Siamese,cat,train,243,244,59292,0.3561081081081081,0.9959016393442623,0.491,0.3783783783783784,124,4,367,248,large,344.3617284194049,500,333
British_Shorthair_135,British_Shorthair,cat,train,306,292,89352,0.38430967741935484,1.047945205479452,0.4731182795698925,0.404,67,56,373,348,large,422.965719651132,465,500
wheaten_terrier_139,wheaten_terrier,dog,train,135,125,16875,0.09,1.08,0.407,0.25733333333333336,136,34,271,159,large,183.98369492974098,500,375
german_shorthaired_119,german_shorthaired,dog,train,112,200,22400,0.0896,0.56,0.368,0.244,128,22,240,222,large,229.22478051031044,500,500
scottish_terrier_127,scottish_terrier,dog,train,232,317,73544,0.3922346666666667,0.7318611987381703,0.5413333333333333,0.395,87,39,319,356,large,392.8269339034685,375,500
Sphynx_171,Sphynx,cat,train,146,146,21316,0.12802402402402402,1.0,0.468,0.25825825825825827,161,13,307,159,large,206.47518010647187,500,333
havanese_147,havanese,dog,train,212,174,36888,0.196736,1.2183908045977012,0.628,0.488,208,96,420,270,large,274.2626478396211,500,375
Ragdoll_146,Ragdoll,cat,train,73,67,4891,0.026085333333333332,1.0895522388059702,0.485,0.3,206,79,279,146,large,99.08582138732059,500,375
american_bulldog_137,american_bulldog,dog,train,90,90,8100,0.04864864864864865,1.0,0.54,0.37537537537537535,225,80,315,170,large,127.27922061357856,500,333
samoyed_140,samoyed,dog,train,102,104,10608,0.056576,0.9807692307692307,0.36,0.31733333333333336,129,67,231,171,large,145.67086187704115,500,375
staffordshire_bull_terrier_119,staffordshire_bull_terrier,dog,train,153,114,17442,0.093024,1.3421052631578947,0.587,0.4106666666666667,217,97,370,211,large,190.80094339389416,500,375
wheaten_terrier_131,wheaten_terrier,dog,train,256,260,66560,0.3549866666666667,0.9846153846153847,0.552,0.348,79,44,335,304,large,364.87806182339875,375,500
pug_166,pug,dog,train,179,183,32757,0.4852888888888889,0.9781420765027322,0.4955555555555556,0.42833333333333334,22,37,201,220,large,255.98828098176682,225,300
Bengal_155,Bengal,cat,train,179,191,34189,0.5065037037037037,0.93717277486911,0.5133333333333333,0.545,26,68,205,259,large,261.767072031606,225,300
leonberger_157,leonberger,dog,train,140,123,17220,0.09258064516129032,1.1382113821138211,0.49,0.28091397849462363,175,43,315,166,large,186.3571839237758,500,372
english_cocker_spaniel_131,english_cocker_spaniel,dog,train,120,110,13200,0.07927927927927927,1.0909090909090908,0.288,0.42342342342342343,84,86,204,196,large,162.78820596099706,500,333
samoyed_137,samoyed,dog,train,138,175,24150,0.1288,0.7885714285714286,0.432,0.245,93,35,231,210,large,222.86543024883872,375,500
Persian_158,Persian,cat,train,133,124,16492,0.06843153526970955,1.0725806451612903,0.553,0.21991701244813278,210,44,343,168,large,181.8378398463862,500,482
samoyed_144,samoyed,dog,train,119,107,12733,0.06790933333333334,1.1121495327102804,0.513,0.31866666666666665,197,66,316,173,large,160.0312469488381,500,375
japanese_chin_150,japanese_chin,dog,train,285,202,57570,0.3457657657657658,1.4108910891089108,0.445,0.4594594594594595,80,52,365,254,large,349.3264948440069,500,333
Maine_Coon_146,Maine_Coon,cat,train,159,194,30846,0.16234736842105263,0.8195876288659794,0.5539473684210526,0.472,131,139,290,333,large,250.83261350948763,380,500
boxer_166,boxer,dog,train,146,142,20732,0.1241437125748503,1.028169014084507,0.6467065868263473,0.32,143,89,289,231,large,203.66639388961548,334,500
german_shorthaired_114,german_shorthaired,dog,train,186,182,33852,0.25645454545454544,1.021978021978022,0.792,0.3712121212121212,303,7,489,189,large,260.23066690918654,500,264
wheaten_terrier_162,wheaten_terrier,dog,train,106,102,10812,0.057664,1.0392156862745099,0.306,0.5333333333333333,100,149,206,251,large,147.10540438746634,500,375
Bengal_109,Bengal,cat,train,170,175,29750,0.1781437125748503,0.9714285714285714,0.632,0.29790419161676646,231,12,401,187,large,243.97745797511703,500,334
Sphynx_158,Sphynx,cat,train,194,188,36472,0.145888,1.0319148936170213,0.372,0.342,89,77,283,265,large,270.1481075262235,500,500
scottish_terrier_146,scottish_terrier,dog,train,212,261,55332,0.295104,0.8122605363984674,0.552,0.3506666666666667,170,1,382,262,large,336.25139404915484,500,375
Russian_Blue_176,Russian_Blue,cat,train,151,168,25368,0.135296,0.8988095238095238,0.421,0.42133333333333334,135,74,286,242,large,225.88713996153035,500,375
Siamese_113,Siamese,cat,train,168,184,30912,0.164864,0.9130434782608695,0.336,0.296,84,19,252,203,large,249.15858403835898,500,375
miniature_pinscher_130,miniature_pinscher,dog,train,73,89,6497,0.09625185185185185,0.8202247191011236,0.5283333333333333,0.31777777777777777,122,27,195,116,large,115.10864433221339,300,225
keeshond_131,keeshond,dog,train,144,179,25776,0.1548108108108108,0.8044692737430168,0.404,0.27177177177177175,130,1,274,180,large,229.73245308401684,500,333
Ragdoll_137,Ragdoll,cat,train,243,277,67311,0.2810480167014614,0.8772563176895307,0.497,0.3455114822546973,127,27,370,304,large,368.4806643502478,500,479
samoyed_107,samoyed,dog,train,203,252,51156,0.272832,0.8055555555555556,0.469,0.36533333333333334,133,11,336,263,large,323.5938812771342,500,375
Sphynx_133,Sphynx,cat,train,129,141,18189,0.10924324324324325,0.9148936170212766,0.539039039039039,0.239,115,49,244,190,large,191.10729970359583,333,500
Birman_162,Birman,cat,train,211,178,37558,0.22489820359281437,1.1853932584269662,0.4505988023952096,0.276,45,49,256,227,large,276.05253123273474,334,500
keeshond_139,keeshond,dog,train,152,199,30248,0.16132266666666667,0.7638190954773869,0.514,0.388,181,46,333,245,large,250.4096643502403,500,375
Birman_100,Birman,cat,train,217,210,45570,0.272874251497006,1.0333333333333334,0.393,0.31736526946107785,88,1,305,211,large,301.9751645417219,500,334
pug_159,pug,dog,train,124,106,13144,0.1947259259259259,1.169811320754717,0.5466666666666666,0.41333333333333333,102,40,226,146,large,163.1318485152424,300,225
Birman_123,Birman,cat,train,214,173,37022,0.22235435435435436,1.2369942196531791,0.596,0.4189189189189189,191,53,405,226,large,275.1817581163403,500,333
miniature_pinscher_113,miniature_pinscher,dog,train,112,68,7616,0.2538666666666667,1.6470588235294117,0.57,0.44,58,32,170,100,large,131.0267148332736,200,150
chihuahua_159,chihuahua,dog,train,174,131,22794,0.2647386759581882,1.3282442748091603,0.5366666666666666,0.23170731707317074,74,1,248,132,large,217.8003673091485,300,287
Abyssinian_143,Abyssinian,cat,train,251,240,60240,0.26134490238611713,1.0458333333333334,0.571,0.3036876355748373,160,20,411,260,large,347.2765468614315,500,461
Egyptian_Mau_170,Egyptian_Mau,cat,train,134,126,16884,0.10058981233243967,1.0634920634920635,0.8466666666666667,0.5335120643431636,314,136,448,262,large,183.9347710466947,450,373
Sphynx_14,Sphynx,cat,train,260,260,67600,0.406006006006006,1.0,0.554,0.3933933933933934,147,1,407,261,large,367.6955262170047,500,333
american_pit_bull_terrier_154,american_pit_bull_terrier,dog,train,58,83,4814,0.07100294985250738,0.6987951807228916,0.4666666666666667,0.3561946902654867,111,39,169,122,large,101.25709851659784,300,226
scottish_terrier_104,scottish_terrier,dog,train,95,155,14725,0.08521412037037036,0.6129032258064516,0.290625,0.30972222222222223,92,34,187,189,large,181.79658962697843,480,360
saint_bernard_146,saint_bernard,dog,train,103,87,8961,0.047792,1.1839080459770115,0.201,0.284,49,63,152,150,large,134.82581355215328,500,375
Russian_Blue_111,Russian_Blue,cat,train,214,222,47508,0.253376,0.963963963963964,0.652,0.2986666666666667,219,1,433,223,large,308.3504499753487,500,375
Bengal_101,Bengal,cat,train,140,140,19600,0.08615384615384615,1.0,0.856,0.3758241758241758,358,101,498,241,large,197.9898987322333,500,455
staffordshire_bull_terrier_128,staffordshire_bull_terrier,dog,train,248,244,60512,0.36343543543543544,1.0163934426229508,0.44744744744744747,0.278,25,17,273,261,large,347.90803382503253,333,500
Abyssinian_12,Abyssinian,cat,train,117,107,12519,0.07474029850746268,1.0934579439252337,0.4552238805970149,0.273,94,83,211,190,large,158.54967675779096,335,500
pug_132,pug,dog,train,123,103,12669,0.17595833333333333,1.1941747572815533,0.69375,0.18166666666666667,105,3,228,106,large,160.4306703844374,240,300
Ragdoll_141,Ragdoll,cat,train,268,257,68876,0.4591733333333333,1.0428015564202335,0.55,0.299,31,21,299,278,large,371.3125368203988,300,500
wheaten_terrier_150,wheaten_terrier,dog,train,166,154,25564,0.13634133333333334,1.077922077922078,0.268,0.336,51,49,217,203,large,226.43321311150447,500,375
leonberger_131,leonberger,dog,train,244,218,53192,0.3194714714714715,1.1192660550458715,0.514,0.4114114114114114,135,28,379,246,large,327.2002444986862,500,333
leonberger_108,leonberger,dog,train,470,407,191290,0.8280952380952381,1.1547911547911547,0.52,0.4491341991341991,25,4,495,411,large,621.7306490756266,500,462
scottish_terrier_16,scottish_terrier,dog,train,161,286,46046,0.21317592592592594,0.5629370629370629,0.681,0.4050925925925926,260,32,421,318,large,328.2026812809426,500,432
great_pyrenees_120,great_pyrenees,dog,train,189,172,32508,0.1551694510739857,1.0988372093023255,0.283,0.2840095465393795,47,33,236,205,large,255.54842985234717,500,419
Persian_13,Persian,cat,train,420,273,114660,0.61152,1.5384615384615385,0.566,0.36666666666666664,73,1,493,274,large,500.92813855881565,500,375
newfoundland_145,newfoundland,dog,train,298,291,86718,0.5208288288288289,1.0240549828178693,0.434,0.481981981981982,68,15,366,306,large,416.51530584121394,500,333
Bombay_129,Bombay,cat,train,191,229,43739,0.16925547558238527,0.834061135371179,0.6198630136986302,0.25,176,33,367,262,large,298.197920851236,438,590
english_setter_157,english_setter,dog,train,216,258,55728,0.3061978021978022,0.8372093023255814,0.588,0.5357142857142857,186,66,402,324,large,336.48179742743883,500,364
Egyptian_Mau_150,Egyptian_Mau,cat,train,45,44,1980,0.04583333333333333,1.0227272727272727,0.63125,0.25,129,23,174,67,medium,62.93647591023825,240,180
basset_hound_112,basset_hound,dog,train,185,175,32375,0.1731283422459893,1.0571428571428572,0.5922459893048129,0.467,129,146,314,321,large,254.65663156493687,374,500
pug_165,pug,dog,train,72,53,3816,0.05653333333333333,1.3584905660377358,0.47333333333333333,0.43333333333333335,106,71,178,124,medium,89.40357934669059,300,225
Bombay_168,Bombay,cat,train,108,134,14472,0.077184,0.8059701492537313,0.5,0.5413333333333333,196,136,304,270,large,172.10461934532728,500,375
german_shorthaired_16,german_shorthaired,dog,train,127,101,12827,0.07703903903903904,1.2574257425742574,0.487987987987988,0.297,99,98,226,199,large,162.265215003093,333,500
samoyed_146,samoyed,dog,train,139,161,22379,0.11935466666666666,0.8633540372670807,0.271,0.2653333333333333,66,19,205,180,large,212.7016690108472,500,375
Maine_Coon_169,Maine_Coon,cat,train,196,198,38808,0.2236772334293948,0.98989898989899,0.52,0.2968299711815562,162,4,358,202,large,278.60366113890177,500,347
american_bulldog_117,american_bulldog,dog,train,171,154,26334,0.140448,1.1103896103896105,0.4573333333333333,0.29,86,68,257,222,large,230.1238796822268,375,500
american_bulldog_167,american_bulldog,dog,train,84,69,5796,0.030912,1.2173913043478262,0.456,0.556,186,174,270,243,large,108.70602559196064,500,375
Maine_Coon_19,Maine_Coon,cat,train,94,93,8742,0.04404030226700252,1.010752688172043,0.53,0.26322418136020154,218,58,312,151,large,132.23085872821065,500,397
scottish_terrier_165,scottish_terrier,dog,train,141,211,29751,0.158672,0.6682464454976303,0.459,0.35333333333333333,159,27,300,238,large,253.77549133042774,500,375
leonberger_127,leonberger,dog,train,362,290,104980,0.4940235294117647,1.2482758620689656,0.412,0.3976470588235294,25,24,387,314,large,463.8361779766645,500,425
wheaten_terrier_146,wheaten_terrier,dog,train,296,190,56240,0.3377777777777778,1.5578947368421052,0.562,0.46846846846846846,133,61,429,251,large,351.7328531712669,500,333
chihuahua_109,chihuahua,dog,train,137,106,14522,0.21514074074074074,1.2924528301886793,0.6083333333333333,0.24,114,1,251,107,large,173.21951391226105,300,225
basset_hound_106,basset_hound,dog,train,89,99,8811,0.04936134453781513,0.898989898989899,0.495,0.469187675070028,203,118,292,217,large,133.12400234367956,500,357
pug_141,pug,dog,train,140,109,15260,0.22784280936454848,1.2844036697247707,0.5050167224080268,0.33705357142857145,81,21,221,130,large,177.4288589829738,299,224
yorkshire_terrier_153,yorkshire_terrier,dog,train,113,150,16950,0.3087431693989071,0.7533333333333333,0.7483333333333333,0.41530054644808745,168,1,281,151,large,187.8004259846074,300,183
Egyptian_Mau_106,Egyptian_Mau,cat,train,80,74,5920,0.05285714285714286,1.0810810810810811,0.7725,0.2,269,19,349,93,large,108.97706180660222,400,280
staffordshire_bull_terrier_121,staffordshire_bull_terrier,dog,train,254,288,73152,0.390144,0.8819444444444444,0.55,0.5093333333333333,148,47,402,335,large,384.0052082980125,500,375
shiba_inu_106,shiba_inu,dog,train,137,159,21783,0.116176,0.8616352201257862,0.481,0.3426666666666667,172,49,309,208,large,209.88091861815357,500,375
staffordshire_bull_terrier_104,staffordshire_bull_terrier,dog,train,137,142,19454,0.11684084084084084,0.9647887323943662,0.3108108108108108,0.266,35,62,172,204,large,197.31446981911895,333,500
pug_104,pug,dog,train,241,188,45308,0.22998984771573605,1.2819148936170213,0.481,0.3604060913705584,120,48,361,236,large,305.6550343115585,500,394
leonberger_168,leonberger,dog,train,131,123,16113,0.085936,1.065040650406504,0.705,0.5373333333333333,287,140,418,263,large,179.6941846582688,500,375
yorkshire_terrier_111,yorkshire_terrier,dog,train,125,113,14125,0.08483483483483484,1.1061946902654867,0.512012012012012,0.231,108,59,233,172,large,168.50519279832298,333,500
beagle_10,beagle,dog,train,239,229,54731,0.3277305389221557,1.0436681222707425,0.537,0.49550898203592814,149,51,388,280,large,331.00151057057127,500,334
wheaten_terrier_156,wheaten_terrier,dog,train,81,88,7128,0.038016,0.9204545454545454,0.277,0.24,98,46,179,134,large,119.60351165413162,500,375
yorkshire_terrier_118,yorkshire_terrier,dog,train,142,160,22720,0.31555555555555553,0.8875,0.44583333333333336,0.2733333333333333,36,2,178,162,large,213.92522057952868,240,300
newfoundland_158,newfoundland,dog,train,269,257,69133,0.36870933333333333,1.046692607003891,0.508,0.259,56,1,325,258,large,372.03494459526246,375,500
Siamese_110,Siamese,cat,train,205,169,34645,0.18477333333333334,1.21301775147929,0.5453333333333333,0.171,102,1,307,170,large,265.68025895801895,375,500
Siamese_140,Siamese,cat,train,183,186,34038,0.18549318801089917,0.9838709677419355,0.7425068119891008,0.29,181,52,364,238,large,260.93102536877444,367,500
saint_bernard_171,saint_bernard,dog,train,230,191,43930,0.19017316017316016,1.2041884816753927,0.316,0.26082251082251084,43,25,273,216,large,298.96655331324274,500,462
Bengal_122,Bengal,cat,train,155,173,26815,0.16105105105105105,0.8959537572254336,0.223,0.3978978978978979,34,46,189,219,large,232.28000344411913,500,333
pomeranian_157,pomeranian,dog,train,123,137,16851,0.28085,0.8978102189781022,0.4725,0.23833333333333334,33,3,156,140,large,184.1140950606444,200,300
