image_id,breed,species,split,center_x,center_y,xmin,ymin,xmax,ymax,normalized_area
Abyssinian_16,Abyssinian,cat,train,0.833,0.2791044776119403,375,53,458,134,0.040137313432835824
British_Shorthair_109,British_Shorthair,cat,train,0.563,0.4026666666666667,114,12,449,290,0.4966933333333333
Persian_161,Persian,cat,train,0.495,0.27341772151898736,147,12,348,204,0.19540253164556962
leonberger_165,leonberger,dog,train,0.372,0.2791666666666667,122,12,250,122,0.11733333333333333
beagle_107,beagle,dog,train,0.484,0.4487534626038781,148,86,336,238,0.15831578947368422
newfoundland_150,newfoundland,dog,train,0.669761273209549,0.292,147,37,358,255,0.2440212201591512
havanese_141,havanese,dog,train,0.4744744744744745,0.376,94,134,222,242,0.08302702702702702
yorkshire_terrier_106,yorkshire_terrier,dog,train,0.503,0.409,184,104,319,305,0.10854
Bengal_15,Bengal,cat,train,0.449,0.521021021021021,125,93,324,254,0.19242642642642643
British_Shorthair_113,British_Shorthair,cat,train,0.5962800875273523,0.463,223,179,322,284,0.04549234135667396
american_pit_bull_terrier_114,american_pit_bull_terrier,dog,train,0.35,0.43089430894308944,33,34,177,178,0.2809756097560976
miniature_pinscher_111,miniature_pinscher,dog,train,0.4912023460410557,0.26875,95,6,240,166,0.2126099706744868
scottish_terrier_159,scottish_terrier,dog,train,0.5605263157894737,0.428,84,24,342,404,0.516
pomeranian_161,pomeranian,dog,train,0.49166666666666664,0.38,86,4,209,148,0.2952
american_bulldog_140,american_bulldog,dog,train,0.48,0.466966966966967,29,1,451,310,0.7831711711711712
english_cocker_spaniel_167,english_cocker_spaniel,dog,train,0.413,0.6066666666666667,164,177,249,278,0.04578666666666667
Birman_12,Birman,cat,train,0.479,0.5254491017964071,125,71,354,280,0.2865928143712575
boxer_167,boxer,dog,train,0.323,0.4847560975609756,37,26,286,292,0.4038658536585366
shiba_inu_165,shiba_inu,dog,train,0.5105105105105106,0.305,73,43,267,262,0.25517117117117116
saint_bernard_114,saint_bernard,dog,train,0.616,0.30933333333333335,228,47,388,185,0.11776
Ragdoll_177,Ragdoll,cat,train,0.296,0.3183183183183183,53,16,243,196,0.20540540540540542
Ragdoll_138,Ragdoll,cat,train,0.461,0.3459051724137931,152,74,309,247,0.11707327586206896
Russian_Blue_150,Russian_Blue,cat,train,0.488,0.4369369369369369,170,67,318,224,0.13955555555555554
keeshond_125,keeshond,dog,train,0.646,0.3545197740112994,203,8,443,243,0.31864406779661014
japanese_chin_164,japanese_chin,dog,train,0.528,0.384,176,62,352,226,0.15394133333333335
german_shorthaired_149,german_shorthaired,dog,train,0.502770083102493,0.295,135,111,228,184,0.03761218836565097
american_bulldog_136,american_bulldog,dog,train,0.43093093093093093,0.482,57,142,230,340,0.20572972972972972
Bombay_113,Bombay,cat,train,0.20718816067653276,0.15757042253521128,20,10,176,169,0.09232349700741446
yorkshire_terrier_132,yorkshire_terrier,dog,train,0.525,0.4288888888888889,107,52,208,141,0.13317037037037038
Birman_145,Birman,cat,train,0.539,0.5186666666666667,225,147,314,242,0.04509333333333333
yorkshire_terrier_125,yorkshire_terrier,dog,train,0.46,0.45666666666666667,52,30,132,107,0.20533333333333334
keeshond_164,keeshond,dog,train,0.692,0.4,294,87,398,233,0.07592
japanese_chin_161,japanese_chin,dog,train,0.456,0.512,1,101,341,411,0.5621333333333334
yorkshire_terrier_143,yorkshire_terrier,dog,train,0.4909090909090909,0.36833333333333335,58,53,158,168,0.17424242424242425
japanese_chin_16,japanese_chin,dog,train,0.5088757396449705,0.319,46,66,298,253,0.2788402366863905
keeshond_165,keeshond,dog,train,0.703,0.23866666666666667,299,17,404,162,0.0812
basset_hound_140,basset_hound,dog,train,0.706,0.515015015015015,312,129,394,214,0.04186186186186186
havanese_14,havanese,dog,train,0.5,0.4864864864864865,179,99,321,225,0.10745945945945946
beagle_100,beagle,dog,train,0.45045045045045046,0.29,3,1,297,289,0.5085405405405405
samoyed_101,samoyed,dog,train,0.392,0.328,170,87,222,159,0.019968
shiba_inu_126,shiba_inu,dog,train,0.717,0.18072289156626506,312,1,405,119,0.06610843373493976
Persian_147,Persian,cat,train,0.343,0.46396396396396394,82,72,261,237,0.17738738738738738
leonberger_160,leonberger,dog,train,0.5253333333333333,0.382,60,67,334,315,0.36241066666666666
Persian_134,Persian,cat,train,0.822,0.23066666666666666,336,15,486,158,0.1144
Russian_Blue_17,Russian_Blue,cat,train,0.342,0.36933333333333335,22,1,320,276,0.43706666666666666
newfoundland_114,newfoundland,dog,train,0.562,0.652,172,138,390,351,0.247648
havanese_103,havanese,dog,train,0.488,0.385,1,26,365,359,0.646464
beagle_157,beagle,dog,train,0.5110375275938189,0.5,13,50,450,450,0.7717439293598234
yorkshire_terrier_134,yorkshire_terrier,dog,train,0.4716666666666667,0.421875,84,45,199,144,0.16941964285714287
samoyed_155,samoyed,dog,train,0.439,0.24924924924924924,186,39,253,127,0.03541141141141141
keeshond_143,keeshond,dog,train,0.446,0.38605898123324395,179,99,267,189,0.042466487935656834
Ragdoll_174,Ragdoll,cat,train,0.4141566265060241,0.356,44,80,231,276,0.22079518072289156
Bombay_157,Bombay,cat,train,0.21022727272727273,0.15901060070671377,34,17,262,253,0.0900256986829425
Sphynx_119,Sphynx,cat,train,0.386,0.335,99,61,287,274,0.160176
japanese_chin_110,japanese_chin,dog,train,0.42,0.3377551020408163,37,32,383,299,0.377069387755102
beagle_169,beagle,dog,train,0.616,0.24933333333333332,183,1,433,186,0.24666666666666667
scottish_terrier_157,scottish_terrier,dog,train,0.781,0.31466666666666665,290,48,491,188,0.15008
beagle_152,beagle,dog,train,0.405,0.3506666666666667,166,92,239,171,0.030757333333333334
boxer_121,boxer,dog,train,0.524,0.4624624624624625,248,143,276,165,0.0036996996996996995
chihuahua_100,chihuahua,dog,train,0.394,0.41333333333333333,95,20,299,290,0.29376
staffordshire_bull_terrier_11,staffordshire_bull_terrier,dog,train,0.665,0.41895604395604397,227,25,438,280,0.29563186813186815
miniature_pinscher_141,miniature_pinscher,dog,train,0.47761194029850745,0.40166666666666667,60,90,132,151,0.07283582089552239
leonberger_148,leonberger,dog,train,0.651,0.15615615615615616,270,17,381,87,0.04666666666666667
Abyssinian_130,Abyssinian,cat,train,0.5225225225225225,0.315,93,85,255,230,0.14108108108108108
staffordshire_bull_terrier_132,staffordshire_bull_terrier,dog,train,0.44,0.6306306306306306,149,134,291,286,0.12963363363363364
chihuahua_103,chihuahua,dog,train,0.4746666666666667,0.315,29,46,327,269,0.3544213333333333
keeshond_144,keeshond,dog,train,0.623,0.3,257,40,366,185,0.08429333333333333
Bombay_16,Bombay,cat,train,0.459,0.380466472303207,74,1,385,260,0.4696734693877551
chihuahua_166,chihuahua,dog,train,0.515,0.25555555555555554,112,1,197,114,0.1422962962962963
american_bulldog_169,american_bulldog,dog,train,0.459,0.6171171171171171,39,86,420,325,0.5469009009009009
Persian_16,Persian,cat,train,0.7586666666666667,0.238,195,61,374,177,0.11074133333333333
Ragdoll_114,Ragdoll,cat,train,0.46546546546546547,0.324,68,73,242,251,0.186018018018018
havanese_125,havanese,dog,train,0.6981981981981982,0.441,133,150,332,291,0.16852252252252253
english_setter_168,english_setter,dog,train,0.605,0.3333333333333333,257,70,348,180,0.053386666666666666
great_pyrenees_140,great_pyrenees,dog,train,0.529,0.21987951807228914,213,28,316,118,0.055843373493975904
staffordshire_bull_terrier_14,staffordshire_bull_terrier,dog,train,0.5883190883190883,0.344,144,105,269,239,0.09544159544159544
wheaten_terrier_126,wheaten_terrier,dog,train,0.418,0.6951951951951952,169,179,249,284,0.05045045045045045
Bengal_113,Bengal,cat,train,0.586,0.158,238,21,348,137,0.05104
pug_157,pug,dog,train,0.45166666666666666,0.4250936329588015,28,7,243,220,0.5717228464419476
staffordshire_bull_terrier_116,staffordshire_bull_terrier,dog,train,0.514,0.4573333333333333,124,76,390,267,0.27096533333333334
Maine_Coon_150,Maine_Coon,cat,train,0.574,0.3783783783783784,255,96,319,156,0.023063063063063063
Abyssinian_152,Abyssinian,cat,train,0.5778301886792453,0.276,154,38,336,238,0.17169811320754716
shiba_inu_154,shiba_inu,dog,train,0.6181318681318682,0.304,107,34,343,270,0.306021978021978
boxer_116,boxer,dog,train,0.467,0.2991329479768786,186,68,281,139,0.03898843930635838
english_setter_161,english_setter,dog,train,0.722,0.42933333333333334,319,111,403,211,0.0448
Bengal_140,Bengal,cat,train,0.19666666666666666,0.23006134969325154,31,10,87,65,0.06298568507157465
Bombay_167,Bombay,cat,train,0.579,0.39094650205761317,120,11,459,369,0.4994320987654321
beagle_14,beagle,dog,train,0.5014970059880239,0.458,1,37,334,421,0.7657005988023952
yorkshire_terrier_113,yorkshire_terrier,dog,train,0.34177215189873417,0.1540084388185654,43,1,119,72,0.09606722569388809
Egyptian_Mau_112,Egyptian_Mau,cat,train,0.431,0.34,104,17,327,238,0.26284266666666667
english_cocker_spaniel_12,english_cocker_spaniel,dog,train,0.443,0.503003003003003,98,49,345,286,0.35158558558558556
leonberger_167,leonberger,dog,train,0.6538461538461539,0.628,262,262,367,366,0.04540540540540541
Bengal_151,Bengal,cat,train,0.33666666666666667,0.32222222222222224,53,20,149,125,0.14933333333333335
shiba_inu_107,shiba_inu,dog,train,0.546,0.2813333333333333,197,23,349,188,0.13376
german_shorthaired_106,german_shorthaired,dog,train,0.452,0.36,47,104,292,256,0.19861333333333334
german_shorthaired_168,german_shorthaired,dog,train,0.566,0.5253333333333333,134,66,432,328,0.41640533333333335
american_pit_bull_terrier_109,american_pit_bull_terrier,dog,train,0.4329268292682927,0.2783333333333333,51,22,162,145,0.185
scottish_terrier_108,scottish_terrier,dog,train,0.493,0.4706666666666667,173,75,320,278,0.159152
scottish_terrier_163,scottish_terrier,dog,train,0.725,0.44490358126721763,301,68,424,255,0.12672727272727272
newfoundland_148,newfoundland,dog,train,0.206,0.38133333333333336,16,47,190,239,0.178176
wheaten_terrier_11,wheaten_terrier,dog,train,0.458,0.466966966966967,134,65,324,246,0.20654654654654656
saint_bernard_139,saint_bernard,dog,train,0.42492492492492495,0.4,95,161,188,239,0.04356756756756757
havanese_114,havanese,dog,train,0.41352201257861637,0.531,76,207,187,324,0.08167924528301887
samoyed_110,samoyed,dog,train,0.451,0.503003003003003,137,44,314,291,0.26257657657657657
saint_bernard_161,saint_bernard,dog,train,0.48533333333333334,0.556,108,197,256,359,0.127872
american_bulldog_100,american_bulldog,dog,train,0.494,0.46096096096096095,204,105,290,202,0.0501021021021021
Persian_106,Persian,cat,train,0.4899497487437186,0.293,94,37,296,256,0.22230150753768843
german_shorthaired_112,german_shorthaired,dog,train,0.524,0.239,127,51,266,188,0.10156266666666666
Siamese_152,Siamese,cat,train,0.5780780780780781,0.291,60,7,325,284,0.44087087087087085
newfoundland_132,newfoundland,dog,train,0.5733333333333334,0.221,136,50,294,171,0.10196266666666666
japanese_chin_12,japanese_chin,dog,train,0.4246987951807229,0.261,66,60,216,201,0.12740963855421686
chihuahua_141,chihuahua,dog,train,0.4696969696969697,0.3016666666666667,37,34,180,147,0.23317460317460317
wheaten_terrier_135,wheaten_terrier,dog,train,0.30533333333333335,0.25,35,55,194,195,0.11872
japanese_chin_140,japanese_chin,dog,train,0.321,0.25866666666666666,97,46,224,148,0.069088
miniature_pinscher_109,miniature_pinscher,dog,train,0.579,0.31466666666666665,218,29,361,207,0.13575466666666666
leonberger_170,leonberger,dog,train,0.755,0.36533333333333334,330,80,425,194,0.05776
Russian_Blue_175,Russian_Blue,cat,train,0.528,0.32541322314049587,166,47,362,268,0.17899173553719008
great_pyrenees_145,great_pyrenees,dog,train,0.474,0.4594594594594595,130,39,344,267,0.293045045045045
samoyed_167,samoyed,dog,train,0.436,0.41940298507462687,125,50,311,231,0.2009910447761194
english_setter_11,english_setter,dog,train,0.512,0.4573002754820937,133,42,379,290,0.3361322314049587
Birman_146,Birman,cat,train,0.45,0.14,190,14,260,91,0.028746666666666667
keeshond_142,keeshond,dog,train,0.355,0.48533333333333334,91,81,264,283,0.18637866666666666
Ragdoll_117,Ragdoll,cat,train,0.619,0.2786666666666667,244,37,375,172,0.09432
english_cocker_spaniel_139,english_cocker_spaniel,dog,train,0.49,0.23273273273273273,173,14,317,141,0.10983783783783783
Ragdoll_124,Ragdoll,cat,train,0.488,0.31466666666666665,145,3,343,233,0.24288
boxer_165,boxer,dog,train,0.6032934131736527,0.313,125,88,278,225,0.12551497005988024
Birman_125,Birman,cat,train,0.38023952095808383,0.284,1,1,253,283,0.42553293413173654
Maine_Coon_158,Maine_Coon,cat,train,0.353,0.37537537537537535,88,22,265,228,0.21899099099099098
scottish_terrier_130,scottish_terrier,dog,train,0.459,0.43066666666666664,95,1,364,322,0.460528
beagle_171,beagle,dog,train,0.459,0.3426666666666667,111,4,348,253,0.314736
samoyed_154,samoyed,dog,train,0.499,0.3303303303303303,217,68,282,152,0.03279279279279279
Bengal_145,Bengal,cat,train,0.5333333333333333,0.38,129,52,191,119,0.06154074074074074
Sphynx_102,Sphynx,cat,train,0.395,0.46407185628742514,117,56,278,254,0.1908862275449102
Siamese_153,Siamese,cat,train,0.594,0.2777777777777778,247,39,347,146,0.06426426426426426
Maine_Coon_115,Maine_Coon,cat,train,0.4416167664670659,0.302,22,1,273,301,0.45089820359281435
Sphynx_168,Sphynx,cat,train,0.47597597597597596,0.284,62,46,255,238,0.22255855855855855
beagle_153,beagle,dog,train,0.506,0.45634920634920634,181,112,325,233,0.09219047619047618
chihuahua_12,chihuahua,dog,train,0.708,0.2813333333333333,292,15,416,196,0.11970133333333334
wheaten_terrier_159,wheaten_terrier,dog,train,0.345,0.324,104,62,241,181,0.08694933333333334
Sphynx_110,Sphynx,cat,train,0.4308510638297872,0.334,33,33,291,301,0.3677872340425532
german_shorthaired_144,german_shorthaired,dog,train,0.5028248587570622,0.268,110,66,246,202,0.10449717514124293
Maine_Coon_13,Maine_Coon,cat,train,0.611,0.33118556701030927,231,30,380,227,0.1513041237113402
staffordshire_bull_terrier_162,staffordshire_bull_terrier,dog,train,0.477,0.452,133,68,344,271,0.22844266666666665
Abyssinian_142,Abyssinian,cat,train,0.513,0.3510392609699769,168,65,345,239,0.1422540415704388
english_setter_121,english_setter,dog,train,0.426,0.35678391959798994,172,117,254,167,0.020603015075376884
Sphynx_152,Sphynx,cat,train,0.592,0.1625,224,3,368,153,0.09
beagle_143,beagle,dog,train,0.49,0.43,35,42,455,388,0.58128
Ragdoll_13,Ragdoll,cat,train,0.39347079037800686,0.201,58,36,171,165,0.10018556701030928
american_pit_bull_terrier_131,american_pit_bull_terrier,dog,train,0.49666666666666665,0.30739299610894943,89,25,209,133,0.1680933852140078
pug_149,pug,dog,train,0.5683333333333334,0.2964426877470356,100,15,241,135,0.22292490118577074
japanese_chin_149,japanese_chin,dog,train,0.446,0.4102167182662539,65,30,381,235,0.40111455108359134
Maine_Coon_106,Maine_Coon,cat,train,0.576,0.32882882882882886,217,25,359,194,0.14413213213213213
leonberger_133,leonberger,dog,train,0.305,0.25975975975975973,107,54,198,119,0.03552552552552553
Birman_103,Birman,cat,train,0.466,0.373134328358209,135,33,331,217,0.21530746268656717
Birman_169,Birman,cat,train,0.44144144144144143,0.309,53,68,241,241,0.19533933933933934
chihuahua_134,chihuahua,dog,train,0.4222222222222222,0.25333333333333335,40,15,150,137,0.1988148148148148
saint_bernard_152,saint_bernard,dog,train,0.374,0.5180722891566265,110,91,264,253,0.15028915662650602
newfoundland_12,newfoundland,dog,train,0.522,0.48533333333333334,188,103,334,261,0.12302933333333334
Birman_142,Birman,cat,train,0.668,0.466966966966967,233,62,435,249,0.22687087087087088
german_shorthaired_157,german_shorthaired,dog,train,0.45345345345345345,0.257,34,27,268,230,0.2852972972972973
english_cocker_spaniel_104,english_cocker_spaniel,dog,train,0.299,0.5548098434004475,54,140,245,356,0.18459060402684563
wheaten_terrier_169,wheaten_terrier,dog,train,0.429,0.22727272727272727,145,7,284,143,0.11456969696969697
shiba_inu_105,shiba_inu,dog,train,0.17,0.368,1,50,169,226,0.157696
keeshond_119,keeshond,dog,train,0.495,0.3978978978978979,145,34,350,231,0.24255255255255256
Persian_163,Persian,cat,train,0.552,0.403,108,49,444,354,0.40992
Russian_Blue_102,Russian_Blue,cat,train,0.455,0.4623493975903614,169,95,286,212,0.08246385542168674
english_setter_12,english_setter,dog,train,0.46944444444444444,0.394,7,35,331,359,0.5832
Bengal_110,Bengal,cat,train,0.522,0.3825301204819277,178,21,344,233,0.212
newfoundland_169,newfoundland,dog,train,0.453,0.2852852852852853,162,45,291,145,0.07747747747747748
Persian_173,Persian,cat,train,0.36486486486486486,0.439,85,185,158,254,0.03025225225225225
yorkshire_terrier_155,yorkshire_terrier,dog,train,0.56,0.29777777777777775,108,8,228,126,0.20977777777777779
wheaten_terrier_151,wheaten_terrier,dog,train,0.5426666666666666,0.295,74,16,333,279,0.36329066666666665
staffordshire_bull_terrier_108,staffordshire_bull_terrier,dog,train,0.563,0.32666666666666666,202,47,361,198,0.128048
pug_170,pug,dog,train,0.54,0.3009950248756219,84,7,240,114,0.27681592039800995
saint_bernard_124,saint_bernard,dog,train,0.338,0.4226666666666667,108,92,230,225,0.08653866666666667
english_cocker_spaniel_100,english_cocker_spaniel,dog,train,0.71,0.556,239,77,471,340,0.3254186666666667
newfoundland_157,newfoundland,dog,train,0.688,0.5405405405405406,234,79,454,281,0.2669069069069069
staffordshire_bull_terrier_17,staffordshire_bull_terrier,dog,train,0.612,0.3191176470588235,263,64,349,153,0.045023529411764705
Siamese_108,Siamese,cat,train,0.397,0.3029100529100529,140,47,257,182,0.08357142857142857
american_bulldog_109,american_bulldog,dog,train,0.5985074626865672,0.412,147,156,254,256,0.06388059701492538
basset_hound_13,basset_hound,dog,train,0.684,0.343,139,1,374,342,0.4273866666666667
pomeranian_119,pomeranian,dog,train,0.52,0.41555555555555557,102,32,210,155,0.1968
keeshond_109,keeshond,dog,train,0.45866666666666667,0.328,104,78,240,250,0.12475733333333333
Ragdoll_125,Ragdoll,cat,train,0.436,0.496,9,128,318,368,0.39552
japanese_chin_113,japanese_chin,dog,train,0.6843137254901961,0.24444444444444444,118,22,231,88,0.12998692810457516
english_setter_125,english_setter,dog,train,0.207,0.2248062015503876,62,50,145,124,0.03174160206718346
shiba_inu_111,shiba_inu,dog,train,0.47333333333333333,0.345,50,1,305,344,0.46648
leonberger_115,leonberger,dog,train,0.5346666666666666,0.369,82,50,319,319,0.340016
Birman_135,Birman,cat,train,0.428,0.3,64,61,257,239,0.18322133333333335
British_Shorthair_155,British_Shorthair,cat,train,0.6333333333333333,0.328,171,98,304,230,0.093632
